Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
54ZydtdUOVRV78drWmJeII,"Together","Under My Skin","Avril Lavigne",2004,194626,44,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.435,0.861,7,-2.91,0,0.035,0.000346,0.0857,0.228,0.301,82.386,4
0dEQaNYfp5G7Sflek2Qnde,"Don't Tell Me","Under My Skin","Avril Lavigne",2004,202013,57,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.523,0.795,4,-2.92,1,0.0386,0.00462,0,0.358,0.484,144.106,4
0VRxqpFICUHJKuWx9sQrm6,"He Wasn't","Under My Skin","Avril Lavigne",2004,179360,50,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.409,0.855,7,-3.599,1,0.0477,0.000207,0.0000281,0.0818,0.66,172.911,4
7vTCIwHvCT3zMmtYBo0uff,"How Does It Feel","Under My Skin","Avril Lavigne",2004,224933,44,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.646,0.583,0,-4.532,1,0.026,0.0209,0.0000024,0.119,0.339,118.055,4
0cZDC7uxNK8lqQ3GgyvCnD,"Nobody's Home","Under My Skin","Avril Lavigne",2004,212413,62,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.348,0.907,5,-3.66,0,0.0497,0.000516,0,0.161,0.177,185.406,4
5tvMPInkVFU1YQJZnQzEEL,"Forgotten","Under My Skin","Avril Lavigne",2004,197386,43,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.567,0.678,0,-3.229,0,0.0267,0.000268,0.000122,0.21,0.347,131.958,4
6lUIEm45AdsmH3tpjRmqpU,"Who Knows","Under My Skin","Avril Lavigne",2004,209640,42,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.445,0.813,7,-3.15,1,0.0398,0.00266,0,0.109,0.374,161.98,4
396WOfbkqKaXYFwx6XjdOF,"Fall To Pieces","Under My Skin","Avril Lavigne",2004,208680,51,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.432,0.9,0,-2.832,1,0.0447,0.00248,0,0.631,0.486,178.086,4
4OGOs9wM85AnNrvSu95N0N,"Freak Out","Under My Skin","Avril Lavigne",2004,191933,43,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.461,0.893,3,-2.225,1,0.0666,0.000234,0.0000233,0.124,0.677,160.312,4
5AZhrTm9YUCOiA3Vl2hQji,"Slipped Away","Under My Skin","Avril Lavigne",2004,214093,48,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.449,0.621,7,-4.237,1,0.032,0.00274,0.0000042,0.117,0.103,160.761,3
27Q0lsG2b9ESRSSJYPhxzp,"I Always Get What I Want","Under My Skin","Avril Lavigne",2004,151413,38,saaato11,2021-12-29T05:56:30Z,"canadian pop,candy pop,dance pop,pop","Arista",0.61,0.914,9,-2.707,1,0.128,0.00417,0,0.0771,0.784,90.767,4
0MsrWnxQZxPAcov7c74sSo,"Holiday / Boulevard of Broken Dreams","American Idiot","Green Day",2004-09-21,493400,69,saaato11,2021-12-29T05:57:23Z,"modern rock,permanent wave,punk,rock","Reprise",0.29,0.827,8,-3.451,1,0.0362,0.000659,0.00000255,0.301,0.45,167.086,4
64yrDBpcdwEdNY9loyEGbX,"21 Guns","21st Century Breakdown","Green Day",2009-05-15,321093,73,saaato11,2021-12-29T05:57:32Z,"modern rock,permanent wave,punk,rock","Reprise",0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,4
1yKAqZoi8xWGLCf5vajroL,"The Ghost of You","Three Cheers for Sweet Revenge","My Chemical Romance",2004-06-08,194253,69,saaato11,2021-12-29T05:57:35Z,"emo,modern rock,pop punk,pov: indie,rock","Reprise",0.202,0.886,11,-3.805,0,0.0816,0.0286,0,0.643,0.192,145.781,4
5GorCbAP4aL0EJ16frG2hd,"Boulevard of Broken Dreams","Greatest Hits: God's Favorite Band","Green Day",2017-11-17,262333,70,saaato11,2021-12-29T05:57:41Z,"modern rock,permanent wave,punk,rock","Reprise",0.496,0.682,8,-4.095,1,0.0294,0.00552,0.0000294,0.0589,0.474,167.06,4
0LoX60sC6J2xQ2kUaeqioX,"Ruin My Life","Ruin My Life","Census",2021-07-09,245844,35,saaato11,2022-01-02T07:31:57Z,"arkansas indie","Adventure Cat Records",0.566,0.947,9,-3.352,1,0.0588,0.000993,0,0.341,0.639,120.029,4
34z2PBOPZUisHIdPYdlUzU,"A Session With My Therapist","A Session With My Therapist","Aryia",2022-01-07,199666,30,saaato11,2022-01-12T03:17:59Z,"","Aryia",0.603,0.945,7,-4.491,1,0.0401,0.00425,0,0.273,0.637,135.015,4
2AAyBZmMVZSZfgzXRYJOWQ,"emo girl (feat. WILLOW)","emo girl (feat. WILLOW)","mgk,WILLOW",2022-02-04,159096,27,saaato11,2022-02-06T13:26:10Z,"ohio hip hop,pop rap,afrofuturism,pop,post-teen pop,pov: indie","Bad Boy/Interscope Records",0.41,0.881,2,-3.502,1,0.087,0.000406,0.0000426,0.922,0.357,165.006,4
6Qyc6fS4DsZjB2mRW9DsQs,"Iris","Dizzy up the Girl","The Goo Goo Dolls",1998,289533,87,saaato11,2022-02-22T12:50:10Z,"neo mellow,permanent wave,pop rock,post-grunge","Warner Records",0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925,3
4bia7OWZPoswlzXCqESYrR,"Smile","Goodbye Lullaby (Expanded Edition)","Avril Lavigne",2011-03-08,209520,60,saaato11,2022-09-10T12:37:59Z,"canadian pop,candy pop,dance pop,pop","Epic",0.634,0.848,1,-3.843,0,0.047,0.00237,0,0.0681,0.647,105.055,4
