Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7kSLdGdXLey7pzLsWpdg1h,"Little Things","Take Me Home: Yearbook Edition","One Direction",2012-11-09,219640,0,saaato11,2020-02-23T12:39:07Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.707,0.222,7,-11.716,1,0.0329,0.788,0,0.205,0.556,110.095,4
7IV2hDiUhohDZdr8wqtwh2,"Irresistible","Take Me Home: Special Deluxe Edition","One Direction",2013-05-22,236853,0,saaato11,2020-02-23T12:39:14Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.536,0.488,7,-8.938,1,0.0244,0.0346,0,0.113,0.263,87.987,4
3N700uzMEFlY82oxgMmkSo,"Truly Madly Deeply","Take Me Home: Special Deluxe Edition","One Direction",2013-05-22,180066,0,saaato11,2020-02-23T12:39:18Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.671,0.389,0,-8.011,1,0.0314,0.543,0,0.223,0.537,113.054,4
6nIE1oCE4udqMGv3bqVNVb,"Half a Heart","Midnight Memories (Deluxe)","One Direction",2013-11-25,188546,62,saaato11,2020-02-23T12:39:30Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.515,0.714,0,-4.516,1,0.0348,0.286,0,0.118,0.495,155.954,4
31tjImR06JCJswXViIvFuk,"Alive","Midnight Memories (Deluxe)","One Direction",2013-11-25,161333,56,saaato11,2020-02-23T12:39:33Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.6,0.895,1,-5.807,1,0.0468,0.001,0,0.145,0.383,129.987,4
3aGJClg6klBoSa0UZnXeMM,"Does He Know?","Midnight Memories (Deluxe)","One Direction",2013-11-25,179413,58,saaato11,2020-02-23T12:39:37Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.675,0.874,3,-4.268,1,0.0494,0.085,0,0.0573,0.673,139.021,4
2pFEbA6GdNxBOMn9Egvowm,"Why Don't We Go There","Midnight Memories (Deluxe)","One Direction",2013-11-25,174360,58,saaato11,2020-02-23T12:39:41Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.523,0.939,8,-3.311,1,0.0454,0.000754,0,0.0406,0.788,160.019,4
4qG3Um3jXlQnaQV1yVo3it,"Better Than Words","Midnight Memories (Deluxe)","One Direction",2013-11-25,208666,60,saaato11,2020-02-23T12:39:44Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.627,0.839,11,-5.589,0,0.0508,0.114,0,0.534,0.79,157.993,4
0O6VeBiFCwHrpVURJSsGsU,"Little White Lies","Midnight Memories (Deluxe)","One Direction",2013-11-25,197920,58,saaato11,2020-02-23T12:39:48Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.591,0.899,0,-3.768,1,0.0536,0.00726,0,0.393,0.446,139.547,4
2Jfsw01CDT5XetSFROs9v5,"Something Great","Midnight Memories (Deluxe)","One Direction",2013-11-25,236520,56,saaato11,2020-02-23T12:39:51Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.547,0.649,2,-5.039,1,0.0298,0.00793,0,0.201,0.361,114.019,4
1a0PcmEJAOEp4ZT3YtSLkM,"Through the Dark","Midnight Memories (Deluxe)","One Direction",2013-11-25,221733,62,saaato11,2020-02-23T12:39:55Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.568,0.691,9,-5.225,1,0.0306,0.188,0,0.0861,0.396,131.007,4
1dQQ2QlnvXUehsRUrukKmf,"Right Now","Midnight Memories (Deluxe)","One Direction",2013-11-25,200400,76,saaato11,2020-02-23T12:39:59Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.645,0.78,8,-5.165,1,0.0319,0.218,0,0.0919,0.372,120.008,4
5Lf9rCqReE9Ri4tZvLRLuy,"Happily","Midnight Memories (Deluxe)","One Direction",2013-11-25,175480,63,saaato11,2020-02-23T12:40:02Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.623,0.89,9,-4.783,1,0.0394,0.0426,0,0.153,0.824,117,4
3cKM7UXBZmgjEgEBTkaIlU,"Strong","Midnight Memories (Deluxe)","One Direction",2013-11-25,184373,71,saaato11,2020-02-23T12:40:04Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.741,0.663,0,-7.308,1,0.0434,0.0608,0,0.0931,0.338,115.013,4
3yhVmOZSpZqnhRrEiYI0EJ,"Don't Forget Where You Belong","Midnight Memories (Deluxe)","One Direction",2013-11-25,241000,61,saaato11,2020-02-23T12:40:08Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.54,0.711,7,-5.717,1,0.0255,0.103,0,0.0827,0.292,92.014,4
2afCBiru10AFckfOa49wIa,"You & I","Midnight Memories (Deluxe)","One Direction",2013-11-25,237933,76,saaato11,2020-02-23T12:40:13Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,4
5wjmqUGN7vrAqFqDWrywlZ,"Midnight Memories","Midnight Memories (Deluxe)","One Direction",2013-11-25,176320,67,saaato11,2020-02-23T12:40:16Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.432,0.868,6,-2.01,0,0.0882,0.00725,0,0.233,0.567,156.128,4
6twW4ma6w0mOeejejPK0nY,"Diana","Midnight Memories (Deluxe)","One Direction",2013-11-25,184666,64,saaato11,2020-02-23T12:40:22Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.549,0.868,2,-4.319,1,0.0614,0.0604,0,0.137,0.755,171.96,4
6AzCBeiDuUXGXjznBufswB,"Stockholm Syndrome","FOUR (Deluxe)","One Direction",2014-11-17,214720,67,saaato11,2020-02-23T12:40:35Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.678,0.933,2,-4.959,1,0.14,0.0734,0,0.0863,0.336,120.572,4
4lrC9aBnzlG9U5DDoHMnyt,"Spaces","FOUR (Deluxe)","One Direction",2014-11-17,256706,59,saaato11,2020-02-23T12:40:39Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.425,0.668,9,-7.542,1,0.0474,0.231,0,0.0681,0.351,149.924,4
5O2P9iiztwhomNh8xkR9lJ,"Night Changes","FOUR (Deluxe)","One Direction",2014-11-17,226600,88,saaato11,2020-02-23T12:40:54Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
0L5gFNrzHyh4OhMwEz6DGS,"Fool's Gold","FOUR (Deluxe)","One Direction",2014-11-17,210893,65,saaato11,2020-02-23T12:40:57Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.515,0.773,6,-4.848,1,0.0479,0.23,0.00000129,0.0938,0.379,128.001,4
3JjnGLK8IxkNLvo8Lb3KOM,"18","FOUR (Deluxe)","One Direction",2014-11-17,248360,77,saaato11,2020-02-23T12:41:00Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.681,0.582,6,-7.76,0,0.0313,0.22,0,0.119,0.221,124.038,4
7GtGeeChOx4NS77bqK8SUx,"Ready to Run","FOUR (Deluxe)","One Direction",2014-11-17,196053,64,saaato11,2020-02-23T12:41:03Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.524,0.831,2,-4.174,1,0.036,0.00229,0,0.171,0.299,115.067,4
0BsNBDyV9XAPVhkyWKfdNk,"Heart Attack","SEX AND LOVE (Deluxe Edition)","Enrique Iglesias",2014-07-04,170146,33,saaato11,2020-02-23T12:41:31Z,"dance pop,latin pop,mexican pop","Universal Music Group International",0.542,0.897,4,-4.077,1,0.0784,0.0617,0,0.415,0.504,76.956,4
428lSKYV9R5f5d4XGOeniY,"Apologize","Dreaming Out Loud (Deluxe)","OneRepublic",2007-11-20,208106,49,saaato11,2020-02-23T12:41:55Z,"piano rock,pop","Mosley / Interscope",0.593,0.74,8,-6.12,1,0.0339,0.363,0.0000222,0.102,0.502,118.008,4
3AxdtInY3maTDl3PnoXRrp,"What You Wanted","Native","OneRepublic",2014-01-01,241213,32,saaato11,2020-02-23T12:42:40Z,"piano rock,pop","Mosley / Interscope",0.552,0.852,0,-7.413,1,0.0399,0.0023,0.204,0.108,0.203,120.004,4
0qwcGscxUHGZTgq0zcaqk1,"Here's to Never Growing Up","Avril Lavigne (Expanded Edition)","Avril Lavigne",2013-11-01,214320,64,saaato11,2020-02-23T12:42:59Z,"canadian pop,candy pop,dance pop,pop","Epic",0.482,0.873,0,-3.145,1,0.0853,0.0111,0,0.409,0.737,165.084,4
5XHf9PBxxHmJFuiDkGNIOA,"Wish You Were Here","Goodbye Lullaby (Expanded Edition)","Avril Lavigne",2011-03-08,225760,64,saaato11,2020-02-23T12:43:08Z,"canadian pop,candy pop,dance pop,pop","Epic",0.454,0.865,4,-3.841,1,0.0561,0.0323,0,0.186,0.34,166.018,4
4bia7OWZPoswlzXCqESYrR,"Smile","Goodbye Lullaby (Expanded Edition)","Avril Lavigne",2011-03-08,209520,60,saaato11,2020-02-23T12:43:11Z,"canadian pop,candy pop,dance pop,pop","Epic",0.634,0.848,1,-3.843,0,0.047,0.00237,0,0.0681,0.647,105.055,4
57gIhFXdJ5M9JuNDcbpcEk,"Everybody Hurts","Goodbye Lullaby (Expanded Edition)","Avril Lavigne",2011-03-08,221866,48,saaato11,2020-02-23T12:43:15Z,"canadian pop,candy pop,dance pop,pop","Epic",0.454,0.748,10,-3.973,1,0.0281,0.00696,0.000351,0.117,0.358,101.52,4
5OuP08bgU2H7ZeDQQFQ6q8,"Innocence","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,232200,54,saaato11,2020-02-23T12:43:31Z,"canadian pop,candy pop,dance pop,pop","RCA Records Label",0.389,0.711,1,-3.664,0,0.0343,0.148,0,0.202,0.337,137.756,4
